station,type,numof.routes,lat,long,routelist,HRA_name,geometry
Metro Stop,KC Metro,1,47.39247827,-122.2948126,165,Kent - West,"c(-122.294812579147, 47.3924782739941)"
Metro Stop,KC Metro,1,47.46572714,-122.2818222,F,Tukwila,"c(-122.281822224067, 47.4657271403445)"
Metro Stop,KC Metro,1,47.46519668,-122.2685853,F,Tukwila,"c(-122.268585293255, 47.4651966849004)"
Metro Stop,KC Metro,1,47.65394434,-122.2044302,250,Kirkland - South,"c(-122.204430187478, 47.6539443418081)"
Metro Stop,KC Metro,1,47.65807689,-122.2047096,250,Kirkland - South,"c(-122.204709631491, 47.6580768914215)"
Metro Stop,KC Metro,1,47.66132289,-122.2046776,250,Kirkland - South,"c(-122.204677561541, 47.6613228894866)"
Metro Stop,KC Metro,1,47.66393675,-122.2046329,250,Kirkland - South,"c(-122.204632870261, 47.6639367521718)"
Metro Stop,KC Metro,1,47.61366274,-122.193945,240,Bellevue - West,"c(-122.193945017388, 47.6136627434732)"
Metro Stop,KC Metro,3,47.61143464,-122.1961007,241 246 249,Bellevue - West,"c(-122.196100662414, 47.6114346394787)"
Metro Stop,KC Metro,1,47.63777447,-122.395779,31,Magnolia and Interbay,"c(-122.395779019516, 47.6377744653157)"
Metro Stop,KC Metro,3,47.63487808,-122.3931565,24 31 33,Magnolia and Interbay,"c(-122.393156506203, 47.6348780775275)"
Metro Stop,KC Metro,2,47.63311422,-122.3931888,24 33,Magnolia and Interbay,"c(-122.393188797396, 47.6331142219012)"
Metro Stop,KC Metro,2,47.63225262,-122.3914308,24 33,Magnolia and Interbay,"c(-122.391430791845, 47.6322526154672)"
Metro Stop,KC Metro,2,47.63337976,-122.3823776,24 33,Magnolia and Interbay,"c(-122.382377603951, 47.6333797580351)"
Metro Stop,KC Metro,2,47.38687004,-122.1914679,165 914,Kent - Central,"c(-122.191467938762, 47.386870036223)"
Metro Stop,KC Metro,1,47.39476436,-122.2548636,150,Kent - West,"c(-122.254863607067, 47.3947643551611)"
Metro Stop,KC Metro,1,47.38669774,-122.2281751,165,Kent - Central,"c(-122.228175102605, 47.3866977350623)"
Metro Stop,KC Metro,2,47.38260599,-122.2374722,566E 914,Kent - Central,"c(-122.237472241837, 47.3826059908596)"
Metro Stop,KC Metro,1,47.38081873,-122.2358175,914,Kent - South,"c(-122.235817529538, 47.380818727779)"
Metro Stop,KC Metro,1,47.35538099,-122.165561,165,Kent - South,"c(-122.165561032735, 47.3553809945046)"
Metro Stop,KC Metro,1,47.35197084,-122.165567,165,Kent - South,"c(-122.16556695239, 47.3519708378139)"
Metro Stop,KC Metro,1,47.46619678,-122.2770072,F,Tukwila,"c(-122.277007239283, 47.4661967813264)"
Metro Stop,KC Metro,1,47.46633075,-122.276736,F,Tukwila,"c(-122.27673598265, 47.4663307499311)"
Metro Stop,KC Metro,1,47.46503598,-122.2681967,F,Tukwila,"c(-122.268196743513, 47.465035984046)"
Metro Stop,KC Metro,2,47.46591715,-122.2816941,128 F,Tukwila,"c(-122.281694061579, 47.4659171499763)"
Metro Stop,KC Metro,1,47.51836803,-122.1974521,111,Renton - North,"c(-122.197452060864, 47.5183680348005)"
Metro Stop,KC Metro,1,47.69492856,-122.1972837,893,Kirkland - South,"c(-122.197283672739, 47.6949285562774)"
Metro Stop,KC Metro,1,47.6958428,-122.1926168,893,Kirkland - South,"c(-122.192616804326, 47.6958428011578)"
Metro Stop,KC Metro,1,47.69582193,-122.1929412,893,Kirkland - South,"c(-122.192941166891, 47.695821932545)"
Metro Stop,KC Metro,1,47.69505233,-122.1971367,893,Kirkland - South,"c(-122.197136654263, 47.6950523306537)"
Metro Stop,KC Metro,1,47.63169211,-122.2071495,246,Bellevue - West,"c(-122.207149548694, 47.63169211353)"
Metro Stop,KC Metro,1,47.69722626,-122.1881813,893,Kirkland - South,"c(-122.188181330973, 47.6972262589357)"
Metro Stop,KC Metro,1,47.69722967,-122.1878484,893,Kirkland - South,"c(-122.187848379902, 47.6972296677408)"
Metro Stop,KC Metro,1,47.69944731,-122.1864643,893,Kirkland - South,"c(-122.18646432511, 47.6994473084356)"
Metro Stop,KC Metro,1,47.69987292,-122.1866663,893,Kirkland - South,"c(-122.186666310318, 47.6998729218457)"
Metro Stop,KC Metro,2,47.63398895,-122.0912027,249 895EN,Redmond - South,"c(-122.091202710423, 47.6339889548114)"
Metro Stop,KC Metro,1,47.52750744,-122.3603611,H,Seattle - Delridge,"c(-122.36036111663, 47.5275074439435)"
Metro Stop,KC Metro,2,47.5316348,-122.3551458,125 128,Seattle - Delridge,"c(-122.355145837479, 47.5316348037511)"
Metro Stop,KC Metro,2,47.52983866,-122.3551541,125 128,Seattle - Delridge,"c(-122.355154116544, 47.5298386645691)"
Metro Stop,KC Metro,2,47.5280474,-122.3551666,125 128,Seattle - Delridge,"c(-122.355166585969, 47.5280474049046)"
Metro Stop,KC Metro,2,47.52625044,-122.3551748,125 128,Seattle - Delridge,"c(-122.355174839739, 47.5262504434514)"
Metro Stop,KC Metro,1,47.28827375,-122.1918521,915,Auburn - South,"c(-122.191852079935, 47.2882737546988)"
Metro Stop,KC Metro,1,47.28818437,-122.1863169,915,Auburn - South,"c(-122.186316931878, 47.28818437142)"
Metro Stop,KC Metro,1,47.28820359,-122.1831944,915,Auburn - South,"c(-122.18319438431, 47.2882035889907)"
Metro Stop,KC Metro,1,47.28795324,-122.1776713,915,Auburn - South,"c(-122.177671255244, 47.2879532391581)"
Metro Stop,KC Metro,1,47.28578271,-122.1742347,915,Auburn - South,"c(-122.174234742477, 47.2857827096705)"
Metro Stop,KC Metro,1,47.27935164,-122.1642312,915,Auburn - South,"c(-122.164231152781, 47.2793516402616)"
Metro Stop,KC Metro,2,47.44101402,-122.1356164,102 906,Fairwood,"c(-122.135616413448, 47.4410140204572)"
Metro Stop,KC Metro,2,47.44024195,-122.1314992,102 906,Fairwood,"c(-122.131499151226, 47.4402419459427)"
Metro Stop,KC Metro,4,47.4724564,-122.2131312,101 102 148 160,Renton - North,"c(-122.213131239968, 47.4724563971018)"
Metro Stop,KC Metro,3,47.47303834,-122.2084232,101 148 153,Renton - North,"c(-122.208423199412, 47.4730383447503)"
Metro Stop,KC Metro,1,47.59574729,-122.3142985,987E,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.314298544346, 47.5957472851724)"
Metro Stop,KC Metro,2,47.4703056,-122.2232446,153 F,Renton - North,"c(-122.223244590442, 47.4703055997176)"
Metro Stop,KC Metro,1,47.441987,-122.139751,102,Fairwood,"c(-122.139750953544, 47.441987002158)"
Metro Stop,KC Metro,1,47.37820013,-122.2253285,914,Kent - South,"c(-122.225328502382, 47.3782001297067)"
Metro Stop,KC Metro,1,47.38081242,-122.2280665,914,Kent - South,"c(-122.228066477065, 47.3808124176334)"
Metro Stop,KC Metro,1,47.38656358,-122.2302952,165,Kent - Central,"c(-122.230295173274, 47.3865635833343)"
Metro Stop,KC Metro,1,47.38659318,-122.2253058,165,Kent - Central,"c(-122.225305786508, 47.3865931836851)"
Metro Stop,KC Metro,2,47.63118885,-122.0907172,249 895EN,Redmond - South,"c(-122.090717205655, 47.6311888530664)"
Metro Stop,KC Metro,2,47.63120637,-122.0934475,249 895EN,Redmond - South,"c(-122.093447466845, 47.6312063716441)"
Metro Stop,KC Metro,2,47.63122781,-122.097054,249 895EN,Redmond - South,"c(-122.097053971886, 47.6312278101431)"
Metro Stop,KC Metro,2,47.63125006,-122.1000845,249 895EN,Redmond - South,"c(-122.100084517385, 47.6312500612903)"
Metro Stop,KC Metro,2,47.67205577,-122.1962085,245 255,Kirkland - South,"c(-122.196208455026, 47.6720557671056)"
Metro Stop,KC Metro,2,47.67502349,-122.1962416,245 255,Kirkland - South,"c(-122.196241623626, 47.6750234924531)"
Metro Stop,KC Metro,2,47.52301504,-122.3552018,125 128,Seattle - Delridge,"c(-122.355201813695, 47.5230150375816)"
Metro Stop,KC Metro,5,47.70353838,-122.3230507,20 347 348 67 75,Seattle - Northgate and Lake City,"c(-122.323050727141, 47.7035383833402)"
Metro Stop,KC Metro,5,47.70613166,-122.3231007,20 347 348 67 75,Seattle - Northgate and Lake City,"c(-122.323100734872, 47.7061316562207)"
Metro Stop,KC Metro,1,47.70980614,-122.3232102,75,Seattle - Northgate and Lake City,"c(-122.32321020181, 47.7098061424255)"
Metro Stop,KC Metro,1,47.7124805,-122.3232869,75,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.323286926688, 47.7124805026368)"
Metro Stop,KC Metro,1,47.71611256,-122.3233911,75,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.323391139541, 47.7161125555711)"
Metro Stop,KC Metro,1,47.4934483,-122.3500586,H,Burien,"c(-122.350058585919, 47.4934483049454)"
Metro Stop,KC Metro,1,47.49369999,-122.3498555,H,Burien,"c(-122.349855525703, 47.4936999932637)"
Metro Stop,KC Metro,1,47.49957919,-122.3551005,H,Burien,"c(-122.355100484881, 47.4995791883752)"
Metro Stop,KC Metro,1,47.50321241,-122.3550366,H,North Highline and White Center,"c(-122.355036568813, 47.5032124085635)"
Metro Stop,KC Metro,1,47.3582051,-122.291845,183,Kent - West,"c(-122.291845049373, 47.3582050993602)"
Metro Stop,KC Metro,1,47.36163085,-122.2918074,183,Kent - West,"c(-122.291807444611, 47.3616308541777)"
Metro Stop,KC Metro,1,47.36470459,-122.2918084,183,Kent - West,"c(-122.291808443575, 47.364704591607)"
Metro Stop,KC Metro,1,47.36890444,-122.2879945,183,Kent - West,"c(-122.287994500052, 47.3689044366642)"
Metro Stop,KC Metro,1,47.38669175,-122.2176415,165,Kent - Central,"c(-122.217641460467, 47.3866917453017)"
Metro Stop,KC Metro,1,47.38673046,-122.2252691,165,Kent - Central,"c(-122.225269069274, 47.3867304571212)"
Metro Stop,KC Metro,1,47.66759433,-122.2017946,250,Kirkland - South,"c(-122.201794591816, 47.6675943314927)"
Metro Stop,KC Metro,1,47.67070673,-122.2022013,250,Kirkland - South,"c(-122.202201291575, 47.6707067322056)"
Metro Stop,KC Metro,1,47.67320416,-122.202194,250,Kirkland - South,"c(-122.2021939971, 47.6732041589166)"
Metro Stop,KC Metro,1,47.62820469,-122.2280032,271,Mercer Island and Point Cities,"c(-122.22800315378, 47.6282046917451)"
Metro Stop,KC Metro,1,47.62096877,-122.2271481,271,Mercer Island and Point Cities,"c(-122.227148118885, 47.6209687698703)"
Metro Stop,KC Metro,1,47.61877958,-122.2212497,271,Bellevue - West,"c(-122.221249731572, 47.6187795782499)"
Metro Stop,KC Metro,1,47.61735501,-122.2172984,271,Bellevue - West,"c(-122.217298405395, 47.6173550050842)"
Metro Stop,KC Metro,1,47.71783827,-122.3234407,75,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.323440659715, 47.7178382669561)"
Metro Stop,KC Metro,2,47.6637053,-122.3007944,372E 988EN,Seattle - Ravenna and Bryant,"c(-122.300794419831, 47.66370529822)"
Metro Stop,KC Metro,1,47.66676,-122.3005072,372E,Seattle - Ravenna and Bryant,"c(-122.300507215869, 47.6667600029374)"
Metro Stop,KC Metro,1,47.6689293,-122.3005197,372E,Seattle - Ravenna and Bryant,"c(-122.300519738547, 47.6689292987295)"
Metro Stop,KC Metro,1,47.67238339,-122.3005401,372E,Seattle - Ravenna and Bryant,"c(-122.300540115075, 47.6723833863195)"
Metro Stop,KC Metro,2,47.67619033,-122.300542,372E 988E,Seattle - Ravenna and Bryant,"c(-122.300542037029, 47.6761903300392)"
Metro Stop,KC Metro,1,47.6834051,-122.3006645,372E,Seattle - Ravenna and Bryant,"c(-122.30066454782, 47.6834051003308)"
Metro Stop,KC Metro,7,47.68648388,-122.3007434,372E 982EN 986EN 987EN 988EN 989EN 994EN,Seattle - Ravenna and Bryant,"c(-122.300743373037, 47.6864838787325)"
Metro Stop,KC Metro,2,47.44137833,-122.1284397,102 906,Fairwood,"c(-122.128439697822, 47.4413783336813)"
Metro Stop,KC Metro,2,47.4420501,-122.1260355,102 906,Fairwood,"c(-122.126035470666, 47.4420501011888)"
Metro Stop,KC Metro,2,47.44425705,-122.1265873,102 906,Fairwood,"c(-122.126587255028, 47.4442570528752)"
Metro Stop,KC Metro,2,47.4471126,-122.1250574,102 906,Fairwood,"c(-122.12505739115, 47.4471125995635)"
Metro Stop,KC Metro,1,47.44961451,-122.1539237,148,Fairwood,"c(-122.153923694138, 47.4496145091729)"
Metro Stop,KC Metro,1,47.45031614,-122.1388114,102,Fairwood,"c(-122.138811438451, 47.450316143885)"
Metro Stop,KC Metro,1,47.44850912,-122.1368907,102,Fairwood,"c(-122.136890725285, 47.4485091215068)"
Metro Stop,KC Metro,1,47.44861644,-122.1344924,102,Fairwood,"c(-122.134492414165, 47.4486164446921)"
Metro Stop,KC Metro,1,47.39705304,-122.2548653,150,Kent - West,"c(-122.254865303316, 47.3970530406627)"
Metro Stop,KC Metro,2,47.45811408,-122.2440643,906 F,Tukwila,"c(-122.244064252588, 47.4581140843469)"
Metro Stop,KC Metro,1,47.41239346,-122.2614954,161,Kent - West,"c(-122.2614953722, 47.4123934603036)"
Metro Stop,KC Metro,1,47.41224437,-122.2604007,161,Kent - West,"c(-122.260400664537, 47.4122443746991)"
Metro Stop,KC Metro,1,47.6174972,-122.2143053,271,Bellevue - West,"c(-122.214305346589, 47.6174972024049)"
Metro Stop,KC Metro,1,47.61736002,-122.2142895,271,Bellevue - West,"c(-122.214289539714, 47.6173600234866)"
Metro Stop,KC Metro,1,47.6302798,-122.1857358,250,Bellevue - Northeast,"c(-122.185735841525, 47.6302797987993)"
Metro Stop,KC Metro,1,47.61736729,-122.2101818,271,Bellevue - West,"c(-122.210181762285, 47.617367294911)"
Metro Stop,KC Metro,2,47.61735682,-122.1991958,246 271,Bellevue - West,"c(-122.199195828498, 47.6173568215509)"
Metro Stop,KC Metro,1,47.62489323,-122.1857661,250,Bellevue - Northeast,"c(-122.185766149101, 47.6248932269865)"
Metro Stop,KC Metro,1,47.6794193,-122.1645869,250,Kirkland - South,"c(-122.164586908698, 47.6794192983508)"
Metro Stop,KC Metro,1,47.68227734,-122.1345452,B,Redmond - North,"c(-122.134545184991, 47.6822773414507)"
Metro Stop,KC Metro,1,47.68229408,-122.1360317,930,Redmond - North,"c(-122.136031654907, 47.6822940824118)"
Metro Stop,KC Metro,1,47.66877765,-122.2900951,65,Seattle - Ravenna and Bryant,"c(-122.290095122422, 47.6687776455874)"
Metro Stop,KC Metro,1,47.60175614,-122.3107316,27,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.31073162442, 47.6017561356292)"
Metro Stop,KC Metro,1,47.60176217,-122.3139589,27,"Seattle - Downtown, Belltown, and First Hill","c(-122.313958886479, 47.6017621657248)"
Metro Stop,KC Metro,3,47.60175992,-122.3202914,27 60 96N,"Seattle - Downtown, Belltown, and First Hill","c(-122.32029138752, 47.6017599168323)"
Metro Stop,KC Metro,1,47.60177132,-122.3237783,27,"Seattle - Downtown, Belltown, and First Hill","c(-122.323778277975, 47.6017713234077)"
Metro Stop,KC Metro,1,47.60163184,-122.3235837,27,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.323583738853, 47.6016318360106)"
Metro Stop,KC Metro,3,47.6016231,-122.3198294,27 60 96N,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.319829361486, 47.6016230962861)"
Metro Stop,KC Metro,1,47.60162385,-122.3162415,27,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.316241478707, 47.6016238532554)"
Metro Stop,KC Metro,1,47.60162425,-122.3136631,27,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.313663065884, 47.6016242539777)"
Metro Stop,KC Metro,1,47.30201718,-122.3311328,903,Federal Way - Dash Point and Southern Rim,"c(-122.331132750214, 47.302017183689)"
Metro Stop,KC Metro,1,47.30087811,-122.313179,182,Federal Way - North Corridor,"c(-122.313179028124, 47.3008781086748)"
Metro Stop,KC Metro,1,47.31358469,-122.3749312,187,Federal Way - Central,"c(-122.374931245568, 47.3135846857958)"
Metro Stop,KC Metro,1,47.31372647,-122.3785883,187,Federal Way - Dash Point and Southern Rim,"c(-122.378588313537, 47.3137264653959)"
Metro Stop,KC Metro,1,47.31525427,-122.3854435,187,Federal Way - Dash Point and Southern Rim,"c(-122.385443497836, 47.3152542680642)"
Metro Stop,KC Metro,1,47.31527569,-122.3913269,187,Federal Way - Dash Point and Southern Rim,"c(-122.391326850905, 47.3152756860433)"
Metro Stop,KC Metro,1,47.31229811,-122.3925808,187,Federal Way - Dash Point and Southern Rim,"c(-122.392580790951, 47.3122981125891)"
Metro Stop,KC Metro,1,47.41231531,-122.2714503,161,Kent - West,"c(-122.271450322342, 47.4123153134601)"
Metro Stop,KC Metro,1,47.41220736,-122.2712494,161,Kent - West,"c(-122.271249420349, 47.412207360893)"
Metro Stop,KC Metro,1,47.4125781,-122.2804695,161,Kent - West,"c(-122.280469494306, 47.4125781012892)"
Metro Stop,KC Metro,1,47.4124382,-122.2805383,161,Kent - West,"c(-122.280538327737, 47.4124382046444)"
Metro Stop,KC Metro,1,47.28815446,-122.1777893,915,Auburn - South,"c(-122.177789254175, 47.2881544616875)"
Metro Stop,KC Metro,1,47.28833938,-122.1833953,915,Auburn - South,"c(-122.183395342729, 47.2883393813254)"
Metro Stop,KC Metro,1,47.28831859,-122.1873359,915,Auburn - South,"c(-122.187335896165, 47.2883185932248)"
Metro Stop,KC Metro,1,47.39415253,-122.2880998,165,Kent - West,"c(-122.288099785717, 47.394152530686)"
Metro Stop,KC Metro,1,47.39528076,-122.2849855,165,Kent - West,"c(-122.284985527176, 47.3952807569257)"
Metro Stop,KC Metro,1,47.39074082,-122.2879402,162,Kent - West,"c(-122.287940198877, 47.3907408230153)"
Metro Stop,KC Metro,1,47.28850394,-122.1928212,915,Auburn - South,"c(-122.19282116648, 47.2885039443436)"
Metro Stop,KC Metro,2,47.37831961,-122.2695945,162 183,Kent - West,"c(-122.269594546359, 47.3783196060986)"
Metro Stop,KC Metro,2,47.39118462,-122.2883563,162 193E,Kent - West,"c(-122.288356330366, 47.3911846154026)"
Metro Stop,KC Metro,3,47.6895946,-122.2094725,230 231 893N,Kirkland - South,"c(-122.209472478796, 47.6895946008851)"
Metro Stop,KC Metro,3,47.6895779,-122.2051269,230 231 893N,Kirkland - South,"c(-122.205126891453, 47.6895778957697)"
Metro Stop,KC Metro,1,47.70244523,-122.1758963,239,Kirkland - South,"c(-122.175896274781, 47.7024452332174)"
Metro Stop,KC Metro,1,47.69887843,-122.1758853,239,Kirkland - South,"c(-122.175885322312, 47.6988784269251)"
Metro Stop,KC Metro,1,47.60162028,-122.3112062,27,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.311206154011, 47.6016202760234)"
Metro Stop,KC Metro,1,47.66860623,-122.3812882,44,Seattle - Ballard,"c(-122.381288159411, 47.6686062253604)"
Metro Stop,KC Metro,1,47.66859578,-122.3758523,44,Seattle - Ballard,"c(-122.375852291291, 47.6685957819238)"
Metro Stop,KC Metro,1,47.66859341,-122.3704491,44,Seattle - Ballard,"c(-122.370449147067, 47.6685934121006)"
Metro Stop,KC Metro,1,47.668598,-122.3655293,44,Fremont and Wallingford,"c(-122.36552928464, 47.6685979968655)"
Metro Stop,KC Metro,1,47.66861421,-122.3630373,44,Fremont and Wallingford,"c(-122.363037290055, 47.6686142131718)"
Metro Stop,KC Metro,1,47.66481329,-122.3595158,44,Fremont and Wallingford,"c(-122.359515786926, 47.6648132905674)"
Metro Stop,KC Metro,1,47.51707825,-122.1956455,111,Renton - North,"c(-122.195645532268, 47.517078254539)"
Metro Stop,KC Metro,1,47.5158463,-122.1913879,111,Renton - North,"c(-122.191387916531, 47.5158462953123)"
Metro Stop,KC Metro,1,47.51567438,-122.1879432,111,Renton - North,"c(-122.187943215072, 47.5156743824794)"
Metro Stop,KC Metro,1,47.51412634,-122.1858227,111,Renton - North,"c(-122.185822730151, 47.5141263410149)"
Metro Stop,KC Metro,1,47.51193113,-122.1858022,111,Renton - North,"c(-122.185802203872, 47.5119311341016)"
Metro Stop,KC Metro,1,47.50960368,-122.1857661,111,Renton - North,"c(-122.185766108146, 47.5096036781598)"
Metro Stop,KC Metro,3,47.44524856,-122.1532433,102 148 906,Fairwood,"c(-122.153243345091, 47.4452485615499)"
Metro Stop,KC Metro,1,47.45013917,-122.1248089,102,Fairwood,"c(-122.124808916869, 47.4501391681073)"
Metro Stop,KC Metro,2,47.44670971,-122.1620513,102 906,Fairwood,"c(-122.162051312419, 47.4467097057108)"
Metro Stop,KC Metro,1,47.44616186,-122.1540465,148,Fairwood,"c(-122.154046525032, 47.4461618593922)"
Metro Stop,KC Metro,2,47.44438787,-122.149871,102 906,Fairwood,"c(-122.149870963604, 47.444387865158)"
Metro Stop,KC Metro,2,47.44310832,-122.1452716,102 906,Fairwood,"c(-122.145271621429, 47.4431083240179)"
Metro Stop,KC Metro,2,47.44175082,-122.1374494,102 906,Fairwood,"c(-122.13744944592, 47.4417508153009)"
Metro Stop,KC Metro,1,47.69732807,-122.1758696,239,Kirkland - South,"c(-122.175869623587, 47.6973280682458)"
Metro Stop,KC Metro,1,47.69335778,-122.1758482,239,Kirkland - South,"c(-122.175848247371, 47.6933577763509)"
Metro Stop,KC Metro,1,47.68934284,-122.175846,239,Kirkland - South,"c(-122.175846025036, 47.6893428393462)"
Metro Stop,KC Metro,1,47.68750515,-122.1759447,239,Kirkland - South,"c(-122.175944727128, 47.6875051521183)"
Metro Stop,KC Metro,1,47.6828519,-122.176198,239,Kirkland - South,"c(-122.176198047016, 47.6828519044293)"
Metro Stop,KC Metro,1,47.76324295,-122.355636,331,Shoreline,"c(-122.355636015367, 47.7632429535367)"
Metro Stop,KC Metro,3,47.56748707,-122.3133571,107 50 60,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.313357133205, 47.5674870694009)"
Metro Stop,KC Metro,1,47.57016207,-122.3137857,50,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.31378565588, 47.5701620682699)"
Metro Stop,KC Metro,1,47.57203763,-122.314625,50,"Seattle - Central District, Chinatown-International District, Judkins, and North Beacon Hill","c(-122.314625032658, 47.5720376314135)"
Metro Stop,KC Metro,2,47.57200462,-122.3287933,131 132,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.328793333718, 47.5720046245966)"
Metro Stop,KC Metro,2,47.57522294,-122.3289587,131 132,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.328958703081, 47.5752229391954)"
Metro Stop,KC Metro,2,47.57767104,-122.3289561,131 132,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.328956084037, 47.5776710392987)"
Metro Stop,KC Metro,2,47.58023042,-122.3289567,131 132,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.328956661523, 47.5802304228487)"
Metro Stop,KC Metro,2,47.58368017,-122.3289544,131 132,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.32895444867, 47.5836801732647)"
Metro Stop,KC Metro,2,47.58638921,-122.3289593,131 132,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.328959325768, 47.5863892137437)"
Metro Stop,KC Metro,1,47.44967673,-122.1319319,102,Fairwood,"c(-122.131931867305, 47.449676732198)"
Metro Stop,KC Metro,1,47.44472392,-122.1504938,906,Fairwood,"c(-122.150493790291, 47.4447239190874)"
Metro Stop,KC Metro,2,47.44390995,-122.1523729,148 906,Fairwood,"c(-122.152372861923, 47.4439099511895)"
Metro Stop,KC Metro,1,47.45109914,-122.1305484,102,Fairwood,"c(-122.130548422852, 47.4510991440834)"
Metro Stop,KC Metro,1,47.45162941,-122.1274288,102,Fairwood,"c(-122.127428818974, 47.4516294079131)"
Metro Stop,KC Metro,1,47.44674105,-122.1255171,102,Fairwood,"c(-122.125517059346, 47.4467410497513)"
Metro Stop,KC Metro,1,47.44437819,-122.1267843,102,Fairwood,"c(-122.126784259493, 47.4443781909693)"
Metro Stop,KC Metro,1,47.44154582,-122.127098,102,Fairwood,"c(-122.127098027177, 47.4415458195531)"
Metro Stop,KC Metro,1,47.29895145,-122.3509366,903,Federal Way - Central,"c(-122.350936599867, 47.298951448206)"
Metro Stop,KC Metro,1,47.30054339,-122.3528611,903,Federal Way - Central,"c(-122.352861130491, 47.3005433923463)"
Metro Stop,KC Metro,1,47.30073811,-122.3559786,903,Federal Way - Central,"c(-122.355978610954, 47.3007381056273)"
Metro Stop,KC Metro,1,47.44561217,-122.1357109,906,Fairwood,"c(-122.135710917635, 47.4456121661848)"
Metro Stop,KC Metro,1,47.44502507,-122.1439052,906,Fairwood,"c(-122.143905162976, 47.4450250702715)"
Metro Stop,KC Metro,1,47.44663039,-122.1341196,906,Fairwood,"c(-122.134119554946, 47.4466303900322)"
Metro Stop,KC Metro,1,47.4450179,-122.1405584,906,Fairwood,"c(-122.140558372382, 47.4450179001156)"
Metro Stop,KC Metro,1,47.45569736,-122.1541625,148,Fairwood,"c(-122.154162506403, 47.4556973596573)"
Metro Stop,KC Metro,1,47.45566301,-122.1527548,102,Fairwood,"c(-122.152754800354, 47.455663014479)"
Metro Stop,KC Metro,1,47.45336994,-122.1477731,102,Fairwood,"c(-122.147773122715, 47.4533699445701)"
Metro Stop,KC Metro,1,47.45181667,-122.1435057,102,Fairwood,"c(-122.143505728844, 47.4518166747639)"
Metro Stop,KC Metro,1,47.4517708,-122.1407801,102,Fairwood,"c(-122.140780051579, 47.4517707995518)"
Metro Stop,KC Metro,1,47.29663774,-122.3302171,903,Federal Way - Dash Point and Southern Rim,"c(-122.33021706054, 47.2966377352593)"
Metro Stop,KC Metro,1,47.76332409,-122.3408271,348,Shoreline,"c(-122.340827130629, 47.7633240918134)"
Metro Stop,KC Metro,1,47.76329573,-122.3469062,348,Shoreline,"c(-122.346906154115, 47.7632957280383)"
Metro Stop,KC Metro,1,47.76806182,-122.3457519,E,Shoreline,"c(-122.345751855228, 47.7680618203285)"
Metro Stop,KC Metro,1,47.5219322,-122.3873638,C,Seattle - West Seattle,"c(-122.387363834534, 47.5219322031678)"
Metro Stop,KC Metro,1,47.52641161,-122.3278333,60,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.327833255837, 47.5264116100449)"
Metro Stop,KC Metro,3,47.52639506,-122.3223069,132 60 987E,"Seattle - South Beacon Hill, Georgetown, and South Park","c(-122.322306871859, 47.5263950617802)"
Metro Stop,KC Metro,1,47.39079043,-122.3116917,156,Des Moines and Normandy Park,"c(-122.311691657062, 47.390790432853)"
Metro Stop,KC Metro,1,47.39091034,-122.3081297,156,Des Moines and Normandy Park,"c(-122.308129694219, 47.3909103350851)"
Metro Stop,KC Metro,1,47.39427163,-122.3040452,156,Des Moines and Normandy Park,"c(-122.304045207037, 47.3942716268266)"
Metro Stop,KC Metro,1,47.39633664,-122.300574,156,Des Moines and Normandy Park,"c(-122.300573959306, 47.3963366438006)"
Metro Stop,KC Metro,1,47.39934567,-122.3023748,156,Des Moines and Normandy Park,"c(-122.302374791722, 47.3993456725742)"
Metro Stop,KC Metro,1,47.2943962,-122.3218625,182,Federal Way - Dash Point and Southern Rim,"c(-122.321862540673, 47.2943961958077)"
Metro Stop,KC Metro,1,47.2947368,-122.3332742,903,Federal Way - Dash Point and Southern Rim,"c(-122.333274157997, 47.2947367961637)"
Metro Stop,KC Metro,1,47.29747026,-122.3219016,182,Federal Way - Dash Point and Southern Rim,"c(-122.321901587963, 47.297470264932)"
Metro Stop,KC Metro,1,47.29476028,-122.3219495,182,Federal Way - Dash Point and Southern Rim,"c(-122.321949470399, 47.2947602835015)"
